election,county,registered_voters,total_votes_cast,absentee_by_mail_voters,early_voters,per_voter_turnout,per_early_voters,per_early_absentee_voters
2004-11-02,Van Buren,4272,2400,51,761,0.5617977528089888,0.31708333333333333,0.3383333333333333
2004-11-02,Warren,21687,14758,208,7792,0.680499838612994,0.5279848217915707,0.5420788724759452
2004-11-02,Washington,64716,45381,1225,17968,0.7012330799184128,0.39593662545999425,0.4229303012273859
2004-11-02,Wayne,10272,6001,124,1799,0.5842095015576324,0.29978336943842693,0.32044659223462757
2004-11-02,Weakley,20795,13843,207,5087,0.6656888675162299,0.3674781478003323,0.3824315538539334
2004-11-02,White,14477,9717,213,4149,0.6712025972231817,0.4269836369249768,0.4489039827107132
2004-11-02,Williamson,100399,80024,1714,45989,0.7970597316706342,0.5746900929721084,0.5961086673997801
2004-11-02,Wilson,55913,44893,659,21869,0.8029080893531021,0.4871360791214666,0.5018154277949791
2002-11-05,Anderson,43954,23623,453,8941,0.5374482413432224,0.3784870676882699,0.39766329424713204
2002-11-05,Bedford,17497,10396,105,3301,0.5941589986854889,0.3175259715275106,0.3276260100038476
2002-11-05,Benton,10789,5780,58,2846,0.535730836963574,0.49238754325259515,0.5024221453287198
2002-11-05,Bledsoe,8328,3674,51,674,0.44116234390009607,0.18345127925966248,0.19733260751224824
2002-11-05,Blount,60243,33588,581,8745,0.5575419550819183,0.2603608431582708,0.2776586876265333
2002-11-05,Bradley,48554,24964,603,12098,0.5141491947110434,0.48461784970357313,0.508772632590931
2002-11-05,Campbell,23681,9609,147,2815,0.4057683374857481,0.29295452180247683,0.3082526797793735
2002-11-05,Cannon,8098,4153,82,1382,0.5128426772042479,0.3327714904888033,0.3525162533108596
2002-11-05,Carroll,18532,9882,178,3669,0.533239801424563,0.3712811171827565,0.3892936652499494
2002-11-05,Carter,31329,16400,553,5083,0.5234766510262058,0.3099390243902439,0.3436585365853659
2002-11-05,Cheatham,20737,11164,144,3275,0.5383613830351546,0.29335363668935865,0.3062522393407381
2002-11-05,Chester,10485,4651,59,1692,0.443586075345732,0.3637927327456461,0.3764781767361858
2002-11-05,Claiborne,16525,7159,103,1791,0.43322239031770043,0.2501746053918145,0.26456208967732925
2002-11-05,Clay,6264,2499,50,977,0.3989463601532567,0.39095638255302123,0.4109643857543017
2002-11-05,Cocke,16989,8910,192,3029,0.5244570015892637,0.3399551066217733,0.36150392817059485
2002-11-05,Coffee,28860,15322,162,6450,0.5309078309078309,0.42096332071531134,0.4315363529565331
2002-11-05,Crockett,9964,4448,66,1571,0.446407065435568,0.35319244604316546,0.36803057553956836
2002-11-05,Cumberland,32151,17509,260,7764,0.5445864825355354,0.44342909360900107,0.4582785995773602
2002-11-05,Davidson,335357,165709,1819,57324,0.49412715404777596,0.3459317236842899,0.35690879795303815
2002-11-05,Decatur,7771,4283,58,1513,0.5511517179256209,0.3532570628064441,0.36679897268269906
2002-11-05,Dekalb,12338,5172,67,1654,0.4191927378829632,0.31979891724671305,0.33275328692962103
2002-11-05,Dickson,26130,13982,274,4166,0.5350937619594336,0.2979545129452153,0.3175511371763696
2002-11-05,Dyer,20037,10647,72,4729,0.5313669711034587,0.4441626749319057,0.45092514323283556
2002-11-05,Fayette,18409,9921,105,2796,0.5389211798576783,0.28182642878742065,0.29241003931055337
2002-11-05,Fentress,11758,5114,51,2163,0.43493791461132847,0.4229565897536175,0.4329292139225655
2002-11-05,Franklin,24486,12086,215,4465,0.49358817283345585,0.36943571073969883,0.387224888300513
2002-11-05,Gibson,28350,15193,202,2868,0.5359082892416226,0.18877114460606859,0.2020667412624235
2002-11-05,Giles,18512,8083,127,2907,0.43663569576490924,0.3596436966472844,0.375355684770506
2002-11-05,Grainger,11212,5495,126,1536,0.4900998929718159,0.27952684258416743,0.3024567788898999
2002-11-05,Greene,33091,16991,397,4177,0.5134628751019915,0.2458360308398564,0.2692013418868813
2002-11-05,Grundy,8594,1442,55,848,0.16779148242960204,0.5880721220527045,0.6262135922330098
2002-11-05,Hamblen,31978,17280,354,6897,0.5403715054099694,0.39913194444444444,0.41961805555555554
2002-11-05,Hamilton,164193,89030,1588,21532,0.5422277441791062,0.24185106143996404,0.2596877457036954
2002-11-05,Hancock,4919,2087,131,519,0.4242732262655011,0.2486823191183517,0.3114518447532343
2002-11-05,Hardeman,16831,7211,60,2686,0.42843562474006297,0.3724864789904313,0.38080710026348635
2002-11-05,Hardin,14795,7559,117,2279,0.5109158499493072,0.30149490673369495,0.316973144595846
2002-11-05,Hawkins,29439,14473,341,4706,0.49162675362614217,0.3251571892489463,0.34871830304705315
2002-11-05,Haywood,12289,5488,75,1797,0.4465782407030678,0.32744169096209913,0.34110787172011664
2002-11-05,Henderson,14633,7420,47,3120,0.5070730540559011,0.42048517520215634,0.42681940700808624
2002-11-05,Henry,20933,9656,130,4304,0.4612812305928438,0.44573322286661143,0.4591963545981773
2002-11-05,Hickman,12462,6603,82,2794,0.5298507462686567,0.4231409965167348,0.43555959412388306
2002-11-05,Houston,4641,2810,103,1067,0.6054729584141348,0.3797153024911032,0.41637010676156583
2002-11-05,Humphreys,9734,6173,124,3149,0.6341688925416067,0.5101247367568443,0.5302122144824235
2002-11-05,Jackson,8613,3818,61,901,0.4432834088006502,0.2359874279727606,0.25196437925615506
2002-11-05,Jefferson,23249,12275,451,4038,0.5279796980515291,0.3289613034623218,0.36570264765784116
2002-11-05,Johnson,9929,4639,135,1580,0.46721724242119045,0.34059064453546023,0.3696917439103255
2002-11-05,Knox,222854,119368,1878,53370,0.5356331948271066,0.44710475169224584,0.4628376114201461
2002-11-05,Lake,4477,1656,30,524,0.36989055170873353,0.3164251207729469,0.33454106280193235
2002-11-05,Lauderdale,15369,6711,287,2077,0.4366582080812024,0.3094918790046193,0.35225748770675014
2002-11-05,Lawrence,24413,12905,145,3461,0.5286118051857617,0.268190623789229,0.2794265788454088
2002-11-05,Lewis,7477,4010,33,1770,0.5363113548214524,0.44139650872817954,0.44962593516209476
2002-11-05,Lincoln,16105,8987,106,3080,0.5580254579323192,0.3427172582619339,0.35451207299432513
2002-11-05,Loudon,25466,14545,470,5349,0.5711536951229089,0.36775524235132345,0.4000687521485046
2002-11-05,Macon,12542,5274,109,2459,0.4205070961569128,0.46624952597648844,0.4869169510807736
2002-11-05,Madison,53175,28520,405,11830,0.5363422661024918,0.41479663394109395,0.42899719495091165
2002-11-05,Marion,19078,8263,108,1945,0.43311667889715905,0.23538666343942877,0.24845697688490864
2002-11-05,Marshall,15062,7691,124,2874,0.5106227592617182,0.3736835261994539,0.3898062670654011
2002-11-05,Maury,33957,20823,276,9770,0.6132167152575316,0.4691927195889161,0.4824472938577534
2002-11-05,Mcminn,26230,14120,158,4972,0.5383149065955013,0.35212464589235126,0.363314447592068
2002-11-05,Mcnairy,14457,7764,147,2541,0.5370408798505915,0.32727975270479137,0.3462132921174652
2002-11-05,Meigs,7119,2906,55,999,0.4082033993538418,0.3437715072264281,0.36269786648313834
2002-11-05,Monroe,25784,11250,562,3006,0.4363170958734099,0.2672,0.3171555555555556
2002-11-05,Montgomery,68780,32477,475,16160,0.4721866821750509,0.49758290482495304,0.5122086399605875
2002-11-05,Moore,3884,2102,31,767,0.5411946446961895,0.3648905803996194,0.3796384395813511
2002-11-05,Morgan,10161,5551,83,1424,0.49709674244660956,0.28192437141160165,0.2983567610374183
2002-11-05,Obion,20342,10537,118,4397,0.517992331137548,0.41729144917908323,0.4284900825661953
2002-11-05,Overton,14221,6412,72,2071,0.45088249771464733,0.3229881472239551,0.3342170929507174
2002-11-05,Perry,4989,2409,58,812,0.48286229705351774,0.33706932337069323,0.36114570361145704
2002-11-05,Pickett,4239,2101,111,579,0.4956357631516867,0.27558305568776775,0.32841504045692527
2002-11-05,Polk,11096,4651,76,1178,0.41916005767844267,0.2532788647602666,0.2696194366802838
2002-11-05,Putnam,35204,19294,215,7407,0.548062720145438,0.38390173110811654,0.3950450917383643
2002-11-05,Rhea,17363,8400,170,2215,0.48378736393480387,0.2636904761904762,0.2839285714285714
2002-11-05,Roane,33151,18054,414,6583,0.5445989562909113,0.36462833721059046,0.3875595435914479
2002-11-05,Robertson,30634,17521,195,6346,0.5719462035646667,0.36219393870212885,0.3733234404428971
2002-11-05,Rutherford,96541,51771,61,17980,0.5362592059332304,0.3472986807285932,0.3484769465530896
2002-11-05,Scott,12639,4995,119,2047,0.39520531687633514,0.4098098098098098,0.4336336336336336
2002-11-05,Sequatchie,7100,3703,15,1341,0.5215492957746479,0.3621388063732109,0.3661895760194437
2002-11-05,Sevier,44004,20949,245,5823,0.4760703572402509,0.2779607618502076,0.2896558308272471
2002-11-05,Shelby,587551,243748,2546,77804,0.4148541998907329,0.31919851650064823,0.32964373041009565
2002-11-05,Smith,12390,6039,198,2565,0.487409200968523,0.4247391952309985,0.45752608047690013
2002-11-05,Stewart,6936,4114,84,1581,0.5931372549019608,0.384297520661157,0.4047156052503646
2002-11-05,Sullivan,81150,43637,706,11993,0.5377325939617992,0.2748355753145267,0.2910145060384536
2002-11-05,Sumner,66475,42549,624,10318,0.6400752162467093,0.2424968859432654,0.2571623304895532
2002-11-05,Tipton,27061,14086,113,4218,0.5205276966852667,0.29944625869657815,0.30746840834871503
2002-11-05,Trousdale,4774,2350,32,1254,0.4922496857980729,0.5336170212765957,0.5472340425531915
2002-11-05,Unicoi,11413,4998,83,1536,0.437921668273022,0.30732292917166865,0.3239295718287315
2002-11-05,Union,10663,4768,192,870,0.44715370908749885,0.18246644295302014,0.22273489932885907
2002-11-05,Van Buren,4190,1926,19,495,0.45966587112171836,0.2570093457943925,0.26687435098650053
2002-11-05,Warren,22400,12328,87,5804,0.5503571428571429,0.4707981829980532,0.4778552887735237
2002-11-05,Washington,50554,30593,710,8280,0.6051548838865372,0.27065014872683296,0.2938580721079986
2002-11-05,Wayne,9806,4265,60,1373,0.4349377931878442,0.3219226260257913,0.33599062133645957
2002-11-05,Weakley,20239,11154,102,3771,0.5511141854834725,0.3380849919311458,0.34722969338353954
2002-11-05,White,13971,7531,92,2619,0.539045164984611,0.3477625813305006,0.35997875448147654
2002-11-05,Williamson,86467,52108,465,18599,0.6026345310927869,0.35693175711982805,0.36585553082060335
2002-11-05,Wilson,46363,31258,242,11681,0.6742014106075965,0.3736963337385629,0.3814383517819438
2000-11-07,Anderson,42856,29096,955,10406,0.6789247713272354,0.3576436623590872,0.3904660434423976
2000-11-07,Bedford,18831,12249,213,3736,0.6504699697307631,0.3050044901624622,0.32239366478896236
2000-11-07,Benton,9821,6600,41,2679,0.6720293249159963,0.4059090909090909,0.4121212121212121
2000-11-07,Bledsoe,8039,4370,101,782,0.5435999502425675,0.17894736842105263,0.20205949656750571
2000-11-07,Blount,60519,40806,1386,9481,0.6742675853864075,0.2323432828505612,0.26630887614566484
2000-11-07,Bradley,43940,30038,929,11556,0.6836140191169777,0.38471269725014984,0.4156401890938145
2000-11-07,Campbell,23079,12709,317,3985,0.5506737726937909,0.31355732158313004,0.33850027539538907
2000-11-07,Cannon,7348,4790,87,1264,0.6518780620577028,0.2638830897703549,0.28204592901878917
2000-11-07,Carroll,18597,11400,360,4092,0.6130020971124375,0.3589473684210526,0.39052631578947367
2000-11-07,Carter,31453,19338,1026,6051,0.6148221155374686,0.31290722928948184,0.3659633881476885
2000-11-07,Cheatham,19650,12696,238,3767,0.6461068702290076,0.29670762444864524,0.31545368620037806
2000-11-07,Chester,10187,5754,99,2294,0.5648375380386768,0.3986791797010775,0.41588460201598887
2000-11-07,Claiborne,16146,9182,303,2127,0.5686857425987861,0.23164887824003486,0.26464822478762795
2000-11-07,Clay,6402,3494,81,1287,0.5457669478288035,0.3683457355466514,0.39152833428734973
2000-11-07,Cocke,17248,10321,286,2851,0.5983882189239332,0.27623292316635983,0.3039434163356264
2000-11-07,Coffee,28420,17950,446,7526,0.631597466572836,0.41927576601671307,0.4441225626740947
2000-11-07,Crockett,9437,5604,118,1927,0.5938327858429586,0.3438615274803712,0.3649179157744468
2000-11-07,Cumberland,32569,19304,537,7649,0.5927108600202646,0.3962391214256113,0.4240571902196436
2000-11-07,Davidson,323219,207432,4243,64131,0.641769202924333,0.3091663774152493,0.32962127347757336
2000-11-07,Decatur,7789,4474,146,1514,0.574399794582103,0.3383996423781851,0.37103263299061245
2000-11-07,Dekalb,11377,6438,72,2142,0.5658785268524216,0.33271202236719477,0.34389561975768873
2000-11-07,Dickson,24137,15658,345,4696,0.6487135932385963,0.29991058883637756,0.3219440541576191
2000-11-07,Dyer,21811,12212,145,5604,0.5599009674017698,0.4588928922371438,0.4707664592204389
2000-11-07,Fayette,18238,11993,167,3485,0.6575830683188946,0.29058617526890684,0.3045109647294255
2000-11-07,Fentress,11450,6230,130,2528,0.5441048034934498,0.4057784911717496,0.42664526484751203
2000-11-07,Franklin,24909,14848,388,5234,0.5960897667509736,0.3525053879310345,0.37863685344827586
2000-11-07,Gibson,28845,17930,366,3479,0.6215981972612238,0.19403234802007807,0.21444506413831568
2000-11-07,Giles,18861,10213,203,3962,0.5414877259954404,0.38793694311172033,0.40781357093899934
2000-11-07,Grainger,10444,6330,192,1725,0.6060896208349291,0.2725118483412322,0.3028436018957346
2000-11-07,Greene,27171,20996,498,6054,0.7727356372603144,0.2883406363116784,0.31205943989331303
2000-11-07,Grundy,8646,4821,123,1078,0.5575988896599584,0.22360506119062434,0.24911844015764364
2000-11-07,Hamblen,32603,19991,619,7810,0.6131644327209153,0.3906758041118503,0.4216397378820469
2000-11-07,Hamilton,188872,120584,4013,35218,0.6384429666652548,0.2920619651031646,0.3253416705367213
2000-11-07,Hancock,4456,2123,108,391,0.4764362657091562,0.18417333961375412,0.23504474799811587
2000-11-07,Hardeman,16724,8812,76,3089,0.5269074384118632,0.35054471175669544,0.3591693145710395
2000-11-07,Hardin,15369,9020,250,2761,0.5868956991346217,0.30609756097560975,0.33381374722838136
2000-11-07,Hawkins,28947,17430,486,6331,0.6021349362628252,0.3632243258749283,0.39110728628800917
2000-11-07,Haywood,11473,6817,204,2021,0.5941776344460908,0.29646472055156226,0.32638990758398123
2000-11-07,Henderson,14219,8718,75,3889,0.6131232857444264,0.4460885524202799,0.4546914429915118
2000-11-07,Henry,20622,12580,273,5201,0.6100281253030744,0.41343402225755166,0.43513513513513513
2000-11-07,Hickman,11723,7457,118,3344,0.6360999744092809,0.44843770953466544,0.4642617674668097
2000-11-07,Houston,5099,3133,108,1335,0.6144342027848598,0.42610916054899456,0.4605809128630705
2000-11-07,Humphreys,9455,6838,180,3184,0.7232152300370175,0.46563322608949986,0.4919567124890319
2000-11-07,Jackson,8244,4808,112,1307,0.5832120329936924,0.2718386023294509,0.29513311148086524
2000-11-07,Jefferson,21697,14305,486,4131,0.6593077383970134,0.28878014680181757,0.32275428171967846
2000-11-07,Johnson,9641,5742,225,2164,0.5955813712270511,0.37687216997561823,0.4160571229536747
2000-11-07,Knox,232534,152098,3337,70463,0.6540892944687658,0.46327367881234466,0.48521348078212734
2000-11-07,Lake,4605,2231,49,635,0.48447339847991316,0.28462572837292693,0.3065889735544599
2000-11-07,Lauderdale,14742,7920,283,1986,0.5372405372405372,0.25075757575757573,0.286489898989899
2000-11-07,Lawrence,24107,14509,322,4028,0.6018583813830007,0.2776207870976635,0.2998139086084499
2000-11-07,Lewis,7309,4577,51,1923,0.6262142563962239,0.42014419925715535,0.43128686912824993
2000-11-07,Lincoln,16035,10828,204,3286,0.675272840661054,0.30347247875877353,0.3223125230882896
2000-11-07,Loudon,24946,16407,623,4706,0.657700633368075,0.2868287925885293,0.32480039007740596
2000-11-07,Macon,12138,6530,114,2764,0.5379798978414896,0.4232771822358346,0.4407350689127106
2000-11-07,Madison,52360,35521,881,15361,0.6783995416348357,0.4324484107992455,0.4572506404662031
2000-11-07,Marion,19060,10670,218,2517,0.5598111227701994,0.2358950328022493,0.2563261480787254
2000-11-07,Marshall,14725,9091,50,3411,0.6173853989813243,0.3752062479375206,0.3807061929380706
2000-11-07,Maury,34802,24009,450,11969,0.6898741451640711,0.4985213878129035,0.5172643591986339
2000-11-07,Mcminn,26403,17020,550,5982,0.6446237170018558,0.35146886016451234,0.3837837837837838
2000-11-07,Mcnairy,15335,9207,227,3297,0.6003912618193674,0.3580971000325839,0.38275225371999566
2000-11-07,Meigs,6032,3454,116,1118,0.5726127320954907,0.3236826867400116,0.3572669368847713
2000-11-07,Monroe,23560,13464,725,3565,0.5714770797962648,0.2647801544860368,0.31862745098039214
2000-11-07,Montgomery,66043,39227,1909,19159,0.5939615099253517,0.48841359267851225,0.537079052693298
2000-11-07,Moore,3806,2335,43,734,0.6135049921177089,0.31434689507494645,0.332762312633833
2000-11-07,Morgan,9654,6248,127,1343,0.6471928734203439,0.21494878361075545,0.2352752880921895
2000-11-07,Obion,20075,12566,178,4363,0.6259526774595268,0.3472067483686137,0.36137195607194017
2000-11-07,Overton,11918,7626,138,2210,0.6398724618224534,0.2897980592709153,0.30789404668240233
2000-11-07,Perry,5007,2915,66,1199,0.5821849410824845,0.41132075471698115,0.4339622641509434
2000-11-07,Pickett,4502,2305,121,545,0.511994669035984,0.23644251626898047,0.28893709327548805
2000-11-07,Polk,11737,5772,103,1520,0.4917781375138451,0.26334026334026334,0.2811850311850312
2000-11-07,Putnam,34469,22800,467,9916,0.6614639241057182,0.43491228070175436,0.45539473684210524
2000-11-07,Rhea,18223,9809,239,2639,0.5382758053009933,0.2690386379855235,0.29340401671933936
2000-11-07,Roane,31985,21724,826,7008,0.6791933718930748,0.3225925243969803,0.36061498803167
2000-11-07,Robertson,29971,20269,380,7593,0.676287077508258,0.3746114756524742,0.39335931718387684
2000-11-07,Rutherford,94535,62438,98,20522,0.6604749563653673,0.3286780486242352,0.3302476056247798
2000-11-07,Scott,12208,6654,189,2671,0.5450524246395806,0.4014126840997896,0.4298166516381124
2000-11-07,Sequatchie,6624,3998,44,1268,0.6035628019323671,0.3171585792896448,0.3281640820410205
2000-11-07,Sevier,41368,25475,613,7748,0.6158141558692709,0.3041413150147203,0.32820412168792934
2000-11-07,Shelby,578524,338431,5480,136863,0.5849904239063548,0.40440444285541216,0.42059681293971296
2000-11-07,Smith,11685,7430,217,2816,0.6358579375267437,0.3790040376850606,0.4082099596231494
2000-11-07,Stewart,7038,4896,133,2172,0.6956521739130435,0.44362745098039214,0.4707924836601307
2000-11-07,Sullivan,86274,56422,1330,17658,0.6539861371908107,0.31296302860586295,0.33653539399525007
2000-11-07,Sumner,66705,51041,957,13628,0.7651750243609924,0.26700103838090944,0.2857506710291726
2000-11-07,Tipton,28214,17023,236,5726,0.603352945346282,0.33636844269517713,0.35023203900605065
2000-11-07,Trousdale,4455,3026,57,1696,0.6792368125701459,0.5604758757435558,0.5793126239259749
2000-11-07,Unicoi,11466,6482,137,2185,0.5653235653235653,0.3370873187287874,0.3582227707497686
2000-11-07,Union,10078,5846,207,1051,0.5800754117880532,0.17978104686965446,0.21518987341772153
2000-11-07,Van Buren,4053,2196,30,473,0.5418208734270911,0.21539162112932606,0.2290528233151184
2000-11-07,Warren,21437,13391,166,5520,0.6246676307319121,0.4122171607796281,0.42461354641176907
2000-11-07,Washington,60134,38309,1159,13520,0.6370605647387502,0.3529196794486935,0.38317366676237957
2000-11-07,Wayne,9555,5336,117,1402,0.5584510727367871,0.262743628185907,0.2846701649175412
2000-11-07,Weakley,19454,12298,188,3921,0.6321579109694664,0.31883233046023746,0.3341193690030899
2000-11-07,White,13358,8355,140,2807,0.6254678844138344,0.335966487133453,0.352722920406942
2000-11-07,Williamson,82620,59975,1172,26790,0.7259138223190511,0.44668611921634016,0.46622759483117965
2000-11-07,Wilson,45520,36453,613,12225,0.8008128295254833,0.33536334458069295,0.35217951883246923
1998-11-03,Anderson,43011,16238,478,3212,0.37753132919485716,0.19780761177484912,0.2272447345732233
1998-11-03,Bedford,18959,5609,46,1013,0.29584893718023103,0.18060260295952932,0.1888037083259048
1998-11-03,Benton,10991,3293,34,821,0.29960877081248294,0.24931673246279987,0.25964166413604617
1998-11-03,Bledsoe,7628,2536,53,381,0.33245936025170425,0.15023659305993692,0.17113564668769715
1998-11-03,Blount,57064,21264,618,2388,0.3726342352446376,0.11230248306997742,0.14136568848758466
1998-11-03,Bradley,45485,16546,210,5633,0.36376827525557875,0.3404448205004231,0.3531367097787985
1998-11-03,Campbell,22362,7640,237,1813,0.3416510151149271,0.23730366492146596,0.2683246073298429
1998-11-03,Cannon,7496,2316,64,444,0.3089647812166489,0.19170984455958548,0.21934369602763384
1998-11-03,Carroll,18849,6496,216,1675,0.3446336675685713,0.2578509852216749,0.29110221674876846
1998-11-03,Carter,31057,9547,275,2075,0.30740251795086454,0.217345763066932,0.24615062323242903
1998-11-03,Cheatham,17739,5144,75,632,0.28998252438130673,0.12286158631415241,0.1374416796267496
1998-11-03,Chester,8062,1955,18,371,0.2424956586454974,0.189769820971867,0.1989769820971867
1998-11-03,Claiborne,17476,4244,72,653,0.24284733348592355,0.15386427898209237,0.17082940622054665
1998-11-03,Clay,6060,1860,36,499,0.3069306930693069,0.2682795698924731,0.28763440860215056
1998-11-03,Cocke,19992,4946,1231,1108,0.24739895958383354,0.22401940962393854,0.47290739991912656
1998-11-03,Coffee,27681,9427,103,2832,0.3405585058343268,0.3004137053145221,0.311339768749337
1998-11-03,Crockett,9676,1760,13,318,0.1818933443571724,0.1806818181818182,0.18806818181818183
1998-11-03,Cumberland,29662,10854,75,3207,0.3659227294181107,0.2954671088999447,0.3023770038695412
1998-11-03,Davidson,296395,96717,1834,10751,0.32631117259063075,0.11115936184951973,0.13012190204410806
1998-11-03,Decatur,8125,2782,91,592,0.26855384615384614,0.27131072410632445,0.31301558203483043
1998-11-03,Dekalb,11237,3007,17,698,0.2675981133754561,0.23212504156967076,0.237778516794147
1998-11-03,Dickson,22379,7115,87,1039,0.3179319898118772,0.1460295151089248,0.15825720309205904
1998-11-03,Dyer,23819,4674,34,1173,0.19622990049960115,0.25096277278562257,0.2582370560547711
1998-11-03,Fayette,17047,5806,43,847,0.3405877867073385,0.14588356872201172,0.15328970031002412
1998-11-03,Fentress,11502,2515,26,528,0.253434185359068,0.1811320754716981,0.19005145797598627
1998-11-03,Franklin,22317,6860,87,1131,0.3073889859748174,0.16486880466472303,0.2927113702623907
1998-11-03,Gibson,28370,11667,215,1255,0.41124427211843495,0.10756835518985172,0.1259964001028542
1998-11-03,Giles,18098,4251,33,1213,0.23488783290971377,0.28534462479416606,0.2931075041166784
1998-11-03,Grainger,10335,2433,42,453,0.23541364296081277,0.18618988902589395,0.2034525277435265
1998-11-03,Greene,34228,9526,123,1664,0.27831015542830434,0.17467982364056267,0.18759185387360908
1998-11-03,Grundy,8747,1958,38,255,0.2238481765176632,0.1302349336057201,0.14964249233912155
1998-11-03,Hamblen,28192,10990,274,2536,0.38982690124858116,0.23075523202911738,0.2556869881710646
1998-11-03,Hamilton,176554,59733,1672,10527,0.33832708406493195,0.1762342423785847,0.20422547000820318
1998-11-03,Hancock,4668,1032,63,152,0.2210796915167095,0.14728682170542637,0.20833333333333334
1998-11-03,Hardeman,16030,3372,25,733,0.21035558328134749,0.21737841043890865,0.22479240806642942
1998-11-03,Hardin,14855,4279,38,757,0.2880511612251767,0.17691049310586585,0.18579107268053283
1998-11-03,Hawkins,28196,9956,113,2832,0.353099730458221,0.284451586982724,0.2958015267175573
1998-11-03,Haywood,11744,2627,62,421,0.22368869209809264,0.16025885039969548,0.18385991625428244
1998-11-03,Henderson,14958,4299,75,1346,0.2874047332531087,0.31309606885322167,0.33054198650849037
1998-11-03,Henry,19853,7836,103,2508,0.3947010527376215,0.32006125574272587,0.3332057172026544
1998-11-03,Hickman,12027,3740,82,1162,0.31096699093705826,0.3106951871657754,0.332620320855615
1998-11-03,Houston,5142,1200,31,318,0.23337222870478413,0.265,0.29083333333333333
1998-11-03,Humphreys,10660,4133,69,1163,0.3877110694183865,0.2813936607790951,0.2980885555286717
1998-11-03,Jackson,8216,2781,46,689,0.3384858812074002,0.24775260697590795,0.26429341963322545
1998-11-03,Jefferson,20791,5747,78,1001,0.27641768072723777,0.17417783191230207,0.18775013050287107
1998-11-03,Johnson,9967,2665,46,867,0.26738236179391994,0.32532833020637897,0.3425891181988743
1998-11-03,Knox,213883,67677,2127,12180,0.31642065989349316,0.17997251651225674,0.21140121459284542
1998-11-03,Lake,4709,788,10,100,0.191774154295449,0.12690355329949238,0.13959390862944163
1998-11-03,Lauderdale,16449,3044,118,358,0.18505684236123776,0.1176084099868594,0.15637319316688567
1998-11-03,Lawrence,23553,8671,194,1366,0.3681484311977243,0.157536616307231,0.17991004497751126
1998-11-03,Lewis,7397,2067,26,467,0.27943760984182775,0.22593130140299952,0.23850991775520078
1998-11-03,Lincoln,16669,5566,88,1282,0.33391325214469975,0.23032698526769674,0.24613726194753863
1998-11-03,Loudon,24070,7308,251,1025,0.3036144578313253,0.14025725232621786,0.1746031746031746
1998-11-03,Macon,11845,2994,44,827,0.2527648796960743,0.2762191048764195,0.2909151636606546
1998-11-03,Madison,51674,17931,420,4693,0.34700236095521925,0.2617255033182756,0.28514862528581786
1998-11-03,Marion,19004,5332,76,789,0.2805725110503052,1.3482745686421604,1.3625281320330083
1998-11-03,Marshall,13954,4262,41,1067,0.30543213415508097,0.25035194744251527,0.2599718442045988
1998-11-03,Maury,32847,9390,243,2531,0.28587085578591653,0.3121405750798722,0.3380191693290735
1998-11-03,Mcminn,25256,9033,100,1883,0.3576575863161229,0.20845787667441604,0.21952839588176684
1998-11-03,Mcnairy,15104,3663,61,691,0.2425185381355932,0.18864318864318863,0.2052962052962053
1998-11-03,Meigs,5751,1480,55,364,0.2573465484263606,0.24594594594594596,0.2831081081081081
1998-11-03,Monroe,23691,5664,369,870,0.2390781309357984,0.15360169491525424,0.21875
1998-11-03,Montgomery,57751,22484,395,10283,0.38932659174732903,0.45734744707347447,0.4749154954634407
1998-11-03,Moore,3597,1064,5,207,0.2958020572699472,1.9520676691729324,1.9567669172932332
1998-11-03,Morgan,9149,2662,41,345,0.29096076073887855,0.12960180315552217,0.1450037565740045
1998-11-03,Obion,20212,7040,41,1414,0.34830793587967546,0.20085227272727274,0.20667613636363635
1998-11-03,Overton,11315,3295,51,525,0.29120636323464427,0.15933232169954475,0.1748103186646434
1998-11-03,Perry,4982,1452,45,400,0.2914492171818547,0.27548209366391185,0.30647382920110194
1998-11-03,Pickett,4776,1421,81,254,0.29752931323283083,0.17874736101337085,0.23574947220267417
1998-11-03,Polk,10932,3216,49,715,0.29418221734357847,0.22232587064676618,0.23756218905472637
1998-11-03,Putnam,32633,15732,125,5262,0.48208868323476234,0.3344774980930587,0.3424230867022629
1998-11-03,Rhea,18505,4546,79,831,0.2456633342339908,0.1827980642322921,0.3409590849098108
1998-11-03,Roane,32978,13159,479,2841,0.3990235914852326,0.21589786457937532,0.2522988069002204
1998-11-03,Robertson,26893,8604,134,1676,0.31993455546052874,0.19479311947931194,0.21036727103672712
1998-11-03,Rutherford,81873,29780,50,7095,0.36373407594689333,0.23824714573539288,0.23992612491605103
1998-11-03,Scott,12427,3870,149,741,0.31141868512110726,0.19147286821705425,0.22997416020671835
1998-11-03,Sequatchie,6151,2027,11,432,0.3295399122093968,0.2131228416378885,0.2185495806610755
1998-11-03,Sevier,38062,10188,87,1213,0.2676685408018496,0.1190616411464468,0.1276010993325481
1998-11-03,Shelby,546244,165281,1010,31551,0.3025772365463053,0.19089308510960123,0.1970038903443227
1998-11-03,Smith,11461,4044,76,791,0.35284879155396565,0.19559841740850642,0.21439169139465875
1998-11-03,Stewart,7090,2755,67,761,0.38857545839210156,0.27622504537205084,0.3005444646098004
1998-11-03,Sullivan,73513,31748,261,6184,0.43186919320392314,0.1947839233967494,0.2030049136953509
